STATION,DATE,STATE,COUNTY,ACMH,ACSH,AWND,DAEV,DAPR,DAWM,EVAP,FMTM,MDEV,MDPR,MDWM,MNPN,MXPN,PGTM,PRCP,PSUN,SN02,SNOW,SNWD,SX02,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDMV,WESD,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16
USC00087020,9/4/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,77,0,0,88,,90,73,77,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/5/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.33,,79,0,0,83,,87,74,76,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/6/1997,Florida,Miami Dade,,,,,,,,,,,,,,,1.04,,78,0,0,83,,84,73,75,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/7/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.98,,78,0,0,83,,82,71,72,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/8/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,76,0,0,88,,87,68,71,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/9/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,76,0,0,88,,89,69,74,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/10/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,78,0,0,90,,89,68,72,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/11/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,77,0,0,90,,89,69,76,,,,,,,,,,,,,,1,,,,,,,,,,,
USC00087020,9/12/1997,Florida,Miami Dade,,,,,,,,,,,,,,,2.21,,79,0,0,86,,89,73,75,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/13/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.72,,78,0,0,88,,89,72,74,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/14/1997,Florida,Miami Dade,,,,,,,,,,,,,,,3.32,,76,0,0,90,,90,72,73,,,,,,,,,,,,,,1,,,,,,,,,,,
USC00087020,9/15/1997,Florida,Miami Dade,,,,,,,,,,,,,,,1.01,,76,0,0,83,,86,73,73,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/16/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.45,,76,0,0,80,,79,71,72,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/17/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.04,,76,0,0,86,,88,71,73,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/18/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,78,0,0,85,,88,71,76,,,,,,,,,,,,,,1,,,,,,,,,,,
USC00087020,9/19/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.73,,78,0,0,87,,89,71,76,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/20/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.13,,77,0,0,85,,88,72,74,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/21/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,77,0,0,87,,88,71,73,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/22/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,78,0,0,84,,86,72,73,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/23/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,77,0,0,87,,89,73,74,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/24/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.89,,79,0,0,88,,90,73,78,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/25/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.27,,78,0,0,83,,87,75,78,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/26/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.06,,79,0,0,86,,90,76,77,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/27/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,80,0,0,84,,89,76,80,,,,,,,,,,,,,,,,,,,,,,1,,,
USC00087020,9/28/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.4,,80,0,0,84,,89,75,78,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/29/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.33,,79,0,0,83,,88,75,76,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,9/30/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.33,,80,0,0,84,,87,74,77,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/1/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.05,,79,0,0,83,,88,73,74,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/2/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.01,,77,0,0,83,,84,69,69,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/3/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,77,0,0,84,,89,68,71,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/4/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.1,,78,0,0,84,,90,69,70,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/5/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,78,0,0,84,,88,70,71,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/6/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.19,,78,0,0,84,,89,72,72,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/7/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,79,0,0,84,,87,72,76,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/8/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,78,0,0,85,,88,69,70,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/9/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,78,0,0,84,,87,70,72,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/10/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,78,0,0,84,,88,72,74,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/11/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.13,,78,0,0,85,,88,69,75,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/12/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,78,0,0,83,,86,75,77,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/13/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,78,0,0,84,,87,75,76,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/14/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,79,0,0,85,,87,70,71,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/15/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.02,,77,0,0,82,,86,67,70,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/16/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.04,,76,0,0,82,,86,66,67,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/17/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,76,0,0,83,,84,66,67,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/18/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,76,0,0,82,,86,66,70,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/19/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.35,,75,0,0,80,,84,67,68,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/20/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,71,0,0,80,,81,54,55,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/21/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,70,0,0,79,,80,56,60,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/22/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,73,0,0,81,,83,62,63,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/23/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,73,0,0,82,,85,61,61,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/24/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,73,0,0,84,,84,59,60,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/25/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,74,0,0,84,,84,60,62,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/26/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,77,0,0,84,,88,72,80,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/27/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,78,0,0,85,,87,73,80,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/28/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,78,0,0,86,,91,68,72,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/29/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,76,0,0,83,,74,64,70,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/30/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,77,0,0,84,,86,70,75,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,10/31/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.06,,77,0,0,83,,88,72,77,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/1/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,77,0,0,83,,88,72,77,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/2/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,77,0,0,81,,86,71,79,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/3/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,77,0,0,84,,90,63,64,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/4/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,73,0,0,84,,78,61,65,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/5/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,72,0,0,76,,74,60,67,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/6/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.1,,72,0,0,79,,79,65,69,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/7/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,71,0,0,82,,86,62,67,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/8/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,72,0,0,81,,83,55,60,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/9/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,69,0,0,78,,73,49,55,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/10/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,69,0,0,79,,75,52,60,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/11/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,68,0,0,81,,79,56,65,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/12/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,71,0,0,82,,80,62,70,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/13/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,73,0,0,81,,81,70,79,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/14/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,76,0,0,80,,84,78,80,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/15/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.41,,73,0,0,81,,87,64,67,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/16/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,73,0,0,82,,84,65,69,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/17/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,71,0,0,78,,80,62,62,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/18/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,69,0,0,79,,77,58,64,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/19/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,70,0,0,80,,80,59,66,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/20/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,71,0,0,77,,80,62,67,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/21/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,71,0,0,81,,81,67,75,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/22/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.39,,74,0,0,79,,82,72,76,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/23/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.36,,73,0,0,79,,83,71,73,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/24/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,74,0,0,78,,80,69,70,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/25/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,71,0,0,75,,77,67,69,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/26/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,70,0,0,76,,77,65,68,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/27/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,68,0,0,76,,79,59,64,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/28/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,68,0,0,78,,79,65,72,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/29/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.11,,69,0,0,79,,82,71,76,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,11/30/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.35,,72,0,0,75,,78,69,72,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/1/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.5,,71,0,0,80,,87,64,64,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/2/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,66,0,0,78,,77,55,60,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/3/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,65,0,0,75,,78,56,65,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/4/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.07,,66,0,0,76,,80,58,73,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/5/1997,Florida,Miami Dade,,,,,,,,,,,,,,,3.33,,70,0,0,72,,74,64,65,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/6/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,64,0,0,75,,74,53,55,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/7/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,57,0,0,69,,68,39,46,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/8/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,57,0,0,69,,66,43,53,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/9/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,57,0,0,63,,66,51,63,,,,,,,,,,,,1,,,,,,,,,,,,,
USC00087020,12/10/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,63,0,0,75,,86,60,71,,,,,,,,,,,,1,,,,,,,,,,,,,
USC00087020,12/11/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,68,0,0,77,,84,69,74,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/12/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,71,0,0,79,,86,69,73,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/13/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.17,,72,0,0,80,,85,71,74,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/14/1997,Florida,Miami Dade,,,,,,,,,,,,,,,2.18,,72,0,0,76,,80,68,72,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/15/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.54,,56,0,0,70,,74,54,56,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/16/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,60,0,0,70,,65,51,54,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/17/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,59,0,0,69,,72,47,52,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/18/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,57,0,0,70,,72,43,45,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/19/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,56,0,0,65,,65,45,53,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/20/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,58,0,0,68,,75,50,56,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/21/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,59,0,0,70,,77,56,69,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/22/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.03,,66,0,0,73,,80,68,70,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/23/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,68,0,0,76,,82,65,68,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/24/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,69,0,0,76,,82,68,72,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/25/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,71,0,0,77,,82,72,74,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/26/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,71,0,0,78,,85,67,71,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/27/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,71,0,0,80,,85,70,74,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/28/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.76,,66,0,0,77,,83,54,55,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/29/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.47,,64,0,0,71,,63,52,58,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/30/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0.03,,62,0,0,68,,68,55,55,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,12/31/1997,Florida,Miami Dade,,,,,,,,,,,,,,,0,,58,0,0,68,,67,45,49,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/1/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,58,0,0,70,,75,45,49,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/2/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,57,0,0,65,,67,49,66,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/3/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,62,0,0,69,,75,66,71,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/4/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,65,0,0,72,,78,71,72,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/5/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,70,0,0,76,,80,72,73,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/6/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,70,0,0,75,,79,68,74,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/7/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.11,,71,0,0,77,,80,71,74,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/8/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,72,0,0,76,,80,73,76,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/9/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.52,,72,0,0,78,,83,69,70,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/10/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,70,0,0,79,,81,63,64,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/11/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,68,0,0,75,,76,60,62,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/12/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,65,0,0,75,,77,53,56,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/13/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,64,0,0,73,,76,58,66,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/14/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,66,0,0,75,,80,57,61,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/15/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,66,0,0,76,,79,61,70,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/16/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.38,,69,0,0,75,,79,67,70,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/17/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,62,0,0,74,,77,47,51,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/18/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,62,0,0,71,,71,48,51,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/19/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,61,0,0,71,,72,49,58,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/20/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,64,0,0,71,,75,57,64,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/21/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,66,0,0,73,,74,61,63,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/22/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,68,0,0,75,,79,63,71,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/23/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,70,0,0,76,,77,70,74,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/24/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.4,,66,0,0,73,,79,66,68,,,,,,,,,,,,,,1,,,,,,,,,,,
USC00087020,1/25/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.03,,66,0,0,73,,77,54,55,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/26/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.04,,65,0,0,69,,68,55,65,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/27/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.23,,67,0,0,70,,73,64,65,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/28/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.01,,64,0,0,73,,78,53,55,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/29/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,58,0,0,71,,69,42,46,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/30/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,58,0,0,68,,69,44,48,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,1/31/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,60,0,0,71,,73,49,57,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,2/1/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,61,0,0,71,,74,51,54,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,2/2/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,62,0,0,72,,74,54,71,,,,,,,,,,,,,,1,,,,,,,,1,,,
USC00087020,2/3/1998,Florida,Miami Dade,,,,,,,,,,,,,,,4.21,,67,0,0,70,,76,65,66,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,2/4/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.06,,65,0,0,70,,72,63,64,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,2/5/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,60,0,0,70,,71,51,54,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,2/6/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,59,0,0,70,,71,47,54,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,2/7/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.42,,58,0,0,63,,65,48,51,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,2/8/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,56,0,0,65,,64,42,46,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,2/9/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,56,0,0,67,,66,43,48,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,2/10/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,56,0,0,68,,68,43,49,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,2/11/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,56,0,0,70,,74,45,62,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,2/12/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,61,0,0,69,,76,54,62,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,2/13/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,61,0,0,72,,80,52,58,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,2/14/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,63,0,0,73,,80,54,62,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,2/15/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,66,0,0,73,,75,56,69,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,2/16/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.15,,67,0,0,72,,76,69,74,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,2/17/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,70,0,0,75,,79,74,76,,,,,,,,,,,,,,,,,,,,,,,,,
USC00087020,2/18/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.59,,71,0,0,78,,82,61,64,,,,,,,,,,,,,,,,,,,,,,,,,
